wifi_threshold,mqtt_threshold,bluetooth_threshold,threshold_l1_shift,clean_precision,clean_recall,clean_f1,clean_fpr,worst_attacked_benign_fpr,worst_adv_malicious_recall,worst_robust_f1,worst_attacked_benign_fpr_key,worst_adv_recall_key,worst_robust_f1_key,pass_clean_fpr_guard,pass_attacked_benign_fpr_guard,pass_adv_recall_guard,pass_robust_f1_guard,guard_pass,is_baseline_thresholds
0.9016666667657811,0.9566666583331858,0.8700000753780835,0.025000000000000022,0.9999924929715446,0.997967841323057,0.998979141297531,0.00024789291026276647,0.00024789291026276647,0.9587830772064218,0.9789541489149105,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9466666583331858,0.8700000753780835,0.030000000000000027,0.9999924929715446,0.997967841323057,0.998979141297531,0.00024789291026276647,0.00024789291026276647,0.9587524855704248,0.9789382023653724,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9616666583331858,0.8800000753780836,0.015000000000000013,0.9999924929668483,0.9979672170039551,0.9989788285025589,0.00024789291026276647,0.00024789291026276647,0.9587930663120534,0.9789593558436194,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9566666583331858,0.8750000753780836,0.020000000000000018,0.9999924929668483,0.9979672170039551,0.9989788285025589,0.00024789291026276647,0.00024789291026276647,0.9587830772064218,0.9789541489149105,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9466666583331858,0.8750000753780836,0.025000000000000022,0.9999924929668483,0.9979672170039551,0.9989788285025589,0.00024789291026276647,0.00024789291026276647,0.9587524855704248,0.9789382023653724,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9566666583331858,0.8800000753780836,0.015000000000000013,0.999992492962152,0.9979665926848531,0.9989785157073912,0.00024789291026276647,0.00024789291026276647,0.9587724637816881,0.9789486164949677,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9466666583331858,0.8800000753780836,0.020000000000000018,0.999992492962152,0.9979665926848531,0.9989785157073912,0.00024789291026276647,0.00024789291026276647,0.9587418721456911,0.9789326697726186,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9616666583331858,0.8850000753780836,0.020000000000000018,0.9999924929574557,0.9979659683657511,0.998978202912028,0.00024789291026276647,0.00024789291026276647,0.9587930663120534,0.9789593558436194,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9566666583331858,0.8850000753780836,0.020000000000000018,0.9999924929527594,0.9979653440466492,0.9989778901164694,0.00024789291026276647,0.00024789291026276647,0.9587724637816881,0.9789486164949677,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9466666583331858,0.8850000753780836,0.025000000000000022,0.9999924929527594,0.9979653440466492,0.9989778901164694,0.00024789291026276647,0.00024789291026276647,0.9587418721456911,0.9789326697726186,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9616666583331858,0.8900000753780836,0.025000000000000022,0.9999924929386704,0.9979634710893431,0.9989769517286203,0.00024789291026276647,0.00024789291026276647,0.9587930663120534,0.9789593558436194,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9566666583331858,0.8900000753780836,0.025000000000000022,0.9999924929339741,0.9979628467702412,0.9989766389322798,0.00024789291026276647,0.00024789291026276647,0.9587724637816881,0.9789486164949677,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9466666583331858,0.8900000753780836,0.030000000000000027,0.9999924929339741,0.9979628467702412,0.9989766389322798,0.00024789291026276647,0.00024789291026276647,0.9587418721456911,0.9789326697726186,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
